Order ID,Order Date,Ship Date,Ship Mode,Profit,Quantity,Sales
CA-2012-142419,2014-07-11,2014-07-13,Second Class,47.91,6,128.32
CA-2012-142433,2014-04-20,2014-04-25,Standard Class,44.05,3,117.46
CA-2012-142454,2014-08-15,2014-08-19,Standard Class,47.11,10,174.49
CA-2012-142475,2014-12-03,2014-12-07,Standard Class,206.62,6,590.35
CA-2012-142601,2014-04-18,2014-04-20,Second Class,37.35,9,"1,009.13"
CA-2012-142692,2014-10-23,2014-10-28,Standard Class,1.12,1,3.59
CA-2012-142734,2014-04-16,2014-04-21,Standard Class,2.84,2,127.76
CA-2012-142755,2014-09-04,2014-09-08,Standard Class,258.28,14,919.49
CA-2012-142930,2014-11-28,2014-12-02,Standard Class,117.43,4,335.52
CA-2012-142937,2014-12-05,2014-12-06,First Class,4.50,2,45.04
CA-2012-142944,2014-03-06,2014-03-11,Standard Class,473.75,9,"1,555.24"
CA-2012-142993,2014-10-12,2014-10-17,Standard Class,3.40,4,99.86
CA-2012-143077,2014-09-17,2014-09-21,Standard Class,-20.63,5,28.52
CA-2012-143105,2014-12-10,2014-12-10,Same Day,357.36,16,"1,033.23"
CA-2012-143119,2014-09-24,2014-09-30,Standard Class,155.25,6,517.50
CA-2012-143147,2014-05-26,2014-05-28,Second Class,-113.09,8,610.16
CA-2012-143238,2014-09-06,2014-09-08,First Class,18.06,4,46.32
CA-2012-143364,2014-07-14,2014-07-19,Second Class,-200.00,15,860.92
CA-2012-143490,2014-12-06,2014-12-13,Standard Class,52.82,11,339.33
CA-2012-143532,2014-03-19,2014-03-24,Standard Class,4.89,3,14.50
CA-2012-143602,2014-04-25,2014-04-28,Second Class,4.53,3,13.94
CA-2012-143616,2014-09-27,2014-09-29,Second Class,25.79,5,99.20
CA-2012-143700,2014-07-26,2014-07-26,Same Day,3.63,2,10.37
CA-2012-143882,2014-06-26,2014-06-30,Standard Class,15.61,9,43.06
CA-2012-143980,2014-12-25,2014-12-29,Standard Class,124.49,2,414.96
CA-2012-144043,2014-05-10,2014-05-15,Standard Class,-2.92,4,46.69
CA-2012-144099,2014-11-29,2014-11-30,Same Day,1.56,1,4.30
CA-2012-144190,2014-06-09,2014-06-13,Standard Class,6.22,2,12.96
CA-2012-144253,2014-05-04,2014-05-09,Second Class,12.86,2,26.80
CA-2012-144267,2014-08-21,2014-08-23,First Class,82.62,11,632.15
CA-2012-144274,2014-11-23,2014-11-25,Second Class,142.13,20,420.64
CA-2012-144288,2014-12-25,2014-12-31,Standard Class,6.97,6,19.58
CA-2012-144302,2014-06-19,2014-06-23,Standard Class,-9.56,2,5.79
CA-2012-144386,2014-11-05,2014-11-11,Standard Class,8.87,6,25.34
CA-2012-144519,2014-11-13,2014-11-17,Standard Class,64.25,12,403.94
CA-2012-144652,2014-11-20,2014-11-26,Standard Class,5.06,7,19.46
CA-2012-144722,2014-03-16,2014-03-23,Standard Class,18.11,1,43.13
CA-2012-144806,2014-12-06,2014-12-11,Standard Class,68.66,31,757.71
CA-2012-144890,2014-12-25,2014-12-29,Standard Class,4.88,2,9.96
CA-2012-145065,2014-12-12,2014-12-15,First Class,12.48,4,32.31
CA-2012-145184,2014-11-27,2014-11-29,First Class,30.86,6,188.94
CA-2012-145324,2014-11-15,2014-11-19,Standard Class,14.39,2,39.96
CA-2012-145352,2014-03-16,2014-03-22,Standard Class,"3,192.07",12,"6,412.77"
CA-2012-145394,2014-11-16,2014-11-20,Standard Class,13.08,7,295.97
CA-2012-145401,2014-01-30,2014-02-04,Standard Class,5.01,6,14.30
CA-2012-145415,2014-04-12,2014-04-17,Second Class,0.41,3,40.74
CA-2012-145457,2014-03-24,2014-03-27,Second Class,13.13,5,46.90
CA-2012-145485,2014-11-05,2014-11-05,Same Day,15.70,4,62.80
CA-2012-145758,2014-10-30,2014-10-30,Same Day,269.31,4,"1,035.80"
CA-2012-145814,2014-11-19,2014-11-24,Standard Class,252.15,6,867.74
CA-2012-145821,2014-05-01,2014-05-07,Standard Class,11.09,3,88.75
CA-2012-145828,2014-10-05,2014-10-07,First Class,-4.64,3,53.04
CA-2012-145835,2014-05-13,2014-05-18,Second Class,22.28,6,238.38
CA-2012-145849,2014-09-15,2014-09-17,Second Class,19.72,10,215.18
CA-2012-146038,2014-02-09,2014-02-16,Standard Class,22.94,5,203.92
CA-2012-146087,2014-07-06,2014-07-11,Standard Class,60.39,2,301.96
CA-2012-146255,2014-03-07,2014-03-10,First Class,271.42,10,807.54
CA-2012-146262,2014-01-02,2014-01-09,Standard Class,"-1,196.06",21,"1,816.70"
CA-2012-146290,2014-05-04,2014-05-11,Standard Class,35.26,7,125.93
CA-2012-146465,2014-11-20,2014-11-24,Standard Class,7.56,9,24.19
CA-2012-146486,2014-11-09,2014-11-14,Second Class,70.65,18,"1,170.72"
CA-2012-146563,2014-08-24,2014-08-28,Standard Class,-133.19,29,"2,645.02"
CA-2012-146675,2014-04-16,2014-04-20,Standard Class,481.09,7,"1,483.53"
CA-2012-146696,2014-12-14,2014-12-19,Standard Class,2.73,2,8.10
CA-2012-146829,2014-03-10,2014-03-10,Same Day,-1.89,2,1.11
CA-2012-146948,2014-07-16,2014-07-20,Standard Class,112.33,14,299.75
CA-2012-147011,2014-06-18,2014-06-22,Standard Class,3.58,4,13.63
CA-2012-147102,2014-09-19,2014-09-26,Standard Class,23.23,4,66.36
CA-2012-147501,2014-08-02,2014-08-06,Standard Class,44.03,4,564.77
CA-2012-147529,2014-02-07,2014-02-11,Standard Class,152.59,7,324.11
CA-2012-147690,2014-11-10,2014-11-14,Standard Class,43.32,6,577.58
CA-2012-147788,2014-05-31,2014-06-04,Standard Class,209.64,14,"1,745.71"
CA-2012-147816,2014-09-24,2014-09-26,Second Class,13.17,2,35.12
CA-2012-147830,2014-12-15,2014-12-18,First Class,"-1,980.38",17,"4,190.21"
CA-2012-147851,2014-12-03,2014-12-08,Standard Class,3.36,4,10.75
CA-2012-147879,2014-05-07,2014-05-12,Standard Class,21.01,2,45.68
CA-2012-148180,2014-07-26,2014-07-31,Standard Class,37.26,14,131.48
CA-2012-148250,2014-12-13,2014-12-17,Standard Class,41.19,6,147.44
CA-2012-148376,2014-12-27,2014-12-31,Standard Class,41.37,9,128.52
CA-2012-148432,2014-11-07,2014-11-10,Second Class,3.95,9,33.48
CA-2012-148495,2014-08-13,2014-08-13,Same Day,10.41,3,31.56
CA-2012-148628,2014-12-06,2014-12-11,Standard Class,15.07,5,32.75
CA-2012-148635,2014-07-25,2014-07-27,Second Class,91.16,11,"1,288.85"
CA-2012-148705,2014-03-12,2014-03-18,Standard Class,1.76,2,5.04
CA-2012-148712,2014-04-17,2014-04-23,Standard Class,60.66,17,172.61
CA-2012-148859,2014-12-28,2015-01-01,Standard Class,1.55,2,24.82
CA-2012-148873,2014-10-01,2014-10-05,Standard Class,-1.77,8,111.76
CA-2012-148964,2014-05-26,2014-05-31,Standard Class,7.89,1,20.24
CA-2012-149083,2014-09-25,2014-09-30,Standard Class,51.87,8,479.72
CA-2012-149097,2014-10-20,2014-10-24,Standard Class,51.28,10,439.54
CA-2012-149300,2014-11-22,2014-11-23,First Class,-1.98,3,32.99
CA-2012-149342,2014-04-20,2014-04-25,Standard Class,381.66,11,896.31
CA-2012-149384,2014-07-10,2014-07-10,Same Day,-2.24,3,3.37
CA-2012-149517,2014-09-19,2014-09-23,Standard Class,19.47,3,60.84
CA-2012-149566,2014-12-05,2014-12-10,Standard Class,23.60,7,51.60
CA-2012-149587,2014-01-31,2014-02-05,Second Class,38.91,7,99.26
CA-2012-149601,2014-05-28,2014-06-03,Standard Class,24.15,6,93.79
CA-2012-149636,2014-01-06,2014-01-12,Standard Class,7.89,7,31.54
CA-2012-149650,2014-10-24,2014-10-27,First Class,-73.82,8,454.27
CA-2012-149678,2014-04-13,2014-04-15,Second Class,0.39,1,12.88
CA-2012-149713,2014-09-18,2014-09-22,Second Class,90.70,20,187.94
CA-2012-149734,2014-09-03,2014-09-08,Standard Class,62.81,7,200.98
CA-2012-149748,2014-05-31,2014-06-02,Second Class,154.42,8,345.26
CA-2012-149811,2014-01-04,2014-01-10,Standard Class,35.47,8,72.24
CA-2012-149846,2014-05-22,2014-05-26,Standard Class,425.82,22,"3,862.10"
CA-2012-149909,2014-11-13,2014-11-17,Standard Class,88.07,12,210.82
CA-2012-149972,2014-09-21,2014-09-23,First Class,2.53,6,609.44
CA-2012-149993,2014-03-19,2014-03-20,First Class,3.60,5,10.90
CA-2012-150196,2014-07-02,2014-07-03,First Class,9.33,3,19.44
CA-2012-150308,2014-12-15,2014-12-20,Standard Class,21.54,3,246.17
CA-2012-150413,2014-10-19,2014-10-24,Second Class,-2.84,1,1.72
CA-2012-150441,2014-08-13,2014-08-17,Second Class,5.57,4,11.36
CA-2012-150511,2014-09-18,2014-09-24,Standard Class,8.71,2,18.54
CA-2012-150560,2014-12-11,2014-12-12,First Class,96.34,2,196.62
CA-2012-150714,2014-10-26,2014-11-01,Standard Class,-56.35,31,"1,215.27"
CA-2012-150749,2014-03-29,2014-04-03,Second Class,1.45,2,5.56
CA-2012-150770,2014-05-03,2014-05-06,First Class,164.17,11,460.84
CA-2012-150791,2014-09-06,2014-09-13,Standard Class,60.39,2,271.76
CA-2012-150875,2014-11-16,2014-11-20,Standard Class,183.03,5,"1,001.20"
CA-2012-151043,2014-11-14,2014-11-20,Standard Class,-1.20,2,47.98
CA-2012-151253,2014-04-22,2014-04-26,Standard Class,24.44,6,152.92
CA-2012-151470,2014-09-20,2014-09-26,Standard Class,16.52,11,45.58
CA-2012-151547,2014-01-17,2014-01-23,Standard Class,10.01,8,88.96
CA-2012-151589,2014-12-27,2014-12-30,First Class,163.92,6,435.54
CA-2012-151624,2014-09-08,2014-09-14,Standard Class,8.12,8,21.36
CA-2012-151680,2014-11-19,2014-11-21,Second Class,22.71,2,141.96
CA-2012-151722,2014-10-05,2014-10-09,Standard Class,57.60,4,288.00
CA-2012-151785,2014-03-05,2014-03-10,Standard Class,2.49,6,7.10
CA-2012-151841,2014-04-27,2014-05-02,Standard Class,4.00,7,49.40
CA-2012-151869,2014-09-25,2014-09-25,Same Day,16.46,4,122.62
CA-2012-152513,2014-07-04,2014-07-08,Second Class,7.43,2,22.85
CA-2012-152527,2014-10-17,2014-10-17,Same Day,3.89,2,77.88
CA-2012-152611,2014-02-20,2014-02-23,Second Class,74.57,7,286.79
CA-2012-152681,2014-01-17,2014-01-22,Standard Class,2.00,2,6.68
CA-2012-152891,2014-10-25,2014-10-30,Standard Class,-15.33,6,313.63
CA-2012-153038,2014-12-18,2014-12-25,Standard Class,28.42,21,94.69
CA-2012-153073,2014-11-13,2014-11-13,Same Day,-7.44,9,17.50
CA-2012-153108,2014-03-05,2014-03-09,Standard Class,23.08,9,84.61
CA-2012-153220,2014-11-12,2014-11-14,First Class,7.07,5,15.70
CA-2012-153325,2014-03-01,2014-03-02,Second Class,27.01,4,58.72
CA-2012-153381,2014-09-24,2014-09-28,Standard Class,401.13,14,"1,423.34"
CA-2012-153388,2014-08-01,2014-08-07,Standard Class,-172.51,10,"1,011.70"
CA-2012-153416,2014-11-24,2014-11-29,Standard Class,94.61,20,568.86
CA-2012-153423,2014-06-22,2014-06-27,Standard Class,456.59,2,"1,217.57"
CA-2012-153535,2014-05-20,2014-05-24,Standard Class,15.48,8,169.54
CA-2012-153549,2014-03-29,2014-03-31,Second Class,131.28,5,"1,166.92"
CA-2012-153612,2014-12-22,2014-12-27,Standard Class,4.96,4,17.12
CA-2012-153626,2014-07-09,2014-07-14,Standard Class,0.84,3,5.16
CA-2012-153717,2014-12-25,2015-01-01,Standard Class,50.35,7,255.58
CA-2012-153738,2014-09-20,2014-09-22,First Class,16.96,6,37.68
CA-2012-153752,2014-12-06,2014-12-11,Second Class,50.44,6,173.94
CA-2012-153794,2014-09-11,2014-09-16,Standard Class,79.76,7,265.86
CA-2012-153878,2014-04-25,2014-04-30,Standard Class,92.44,10,330.15
CA-2012-153906,2014-03-16,2014-03-20,Standard Class,2.58,2,85.90
CA-2012-154144,2014-12-20,2014-12-24,Standard Class,26.63,1,55.48
CA-2012-154200,2014-06-18,2014-06-22,Standard Class,15.07,2,51.98
CA-2012-154284,2014-12-21,2014-12-26,Second Class,253.31,15,"1,349.63"
CA-2012-154291,2014-07-25,2014-07-29,Standard Class,88.67,11,457.04
CA-2012-154326,2014-02-15,2014-02-19,Standard Class,287.37,10,974.90
CA-2012-154340,2014-11-29,2014-11-30,First Class,15.76,2,56.30
CA-2012-154620,2014-12-12,2014-12-16,Standard Class,34.89,2,348.93
CA-2012-154746,2014-11-14,2014-11-17,First Class,339.16,5,860.07
CA-2012-154795,2014-12-20,2014-12-24,Standard Class,6.72,3,22.29
CA-2012-154823,2014-08-21,2014-08-25,Standard Class,-55.62,6,637.27
CA-2012-154886,2014-11-08,2014-11-12,Standard Class,43.16,2,119.90
CA-2012-154900,2014-02-25,2014-03-01,Standard Class,11.74,5,25.87
CA-2012-154921,2014-05-23,2014-05-28,Standard Class,87.74,3,186.69
CA-2012-154956,2014-07-04,2014-07-09,Standard Class,285.99,4,"1,099.96"
CA-2012-154970,2014-01-05,2014-01-10,Standard Class,-6.93,1,61.58
CA-2012-155040,2014-11-10,2014-11-15,Standard Class,35.16,2,79.90
CA-2012-155054,2014-06-13,2014-06-19,Standard Class,32.27,6,106.08
CA-2012-155068,2014-10-23,2014-10-23,Same Day,-9.98,11,78.46
CA-2012-155124,2014-03-15,2014-03-21,Standard Class,1.68,3,16.78
CA-2012-155145,2014-12-27,2014-12-29,Second Class,3.48,8,7.92
CA-2012-155306,2014-04-17,2014-04-21,Standard Class,625.85,17,"2,572.50"
CA-2012-155334,2014-07-30,2014-07-31,First Class,98.79,13,226.13
CA-2012-155453,2014-08-09,2014-08-14,Standard Class,1.67,2,4.61
CA-2012-155586,2014-12-12,2014-12-16,Second Class,24.44,9,54.17
CA-2012-155600,2014-12-04,2014-12-07,Second Class,"-1,053.36",11,"1,635.02"
CA-2012-155635,2014-05-09,2014-05-13,Standard Class,23.92,3,48.81
CA-2012-155761,2014-12-11,2014-12-11,Same Day,40.63,5,206.33
CA-2012-156013,2014-09-20,2014-09-26,Standard Class,37.72,7,85.85
CA-2012-156104,2014-12-06,2014-12-08,Second Class,449.99,2,999.98
CA-2012-156118,2014-12-08,2014-12-12,Standard Class,5.10,3,15.70
CA-2012-156146,2014-10-26,2014-10-30,Second Class,-5.36,4,174.30
CA-2012-156153,2014-05-31,2014-06-02,Second Class,0.30,6,7.56
CA-2012-156328,2014-11-30,2014-12-05,Standard Class,19.97,3,177.48
CA-2012-156335,2014-09-25,2014-09-28,Second Class,79.40,9,183.40
CA-2012-156377,2014-12-31,2015-01-05,Standard Class,-17.29,9,18.42
CA-2012-156440,2014-12-05,2014-12-09,Standard Class,14.67,2,44.46
CA-2012-156482,2014-02-06,2014-02-13,Standard Class,350.55,15,"1,558.42"
CA-2012-156510,2014-09-25,2014-09-29,Standard Class,28.39,5,63.14
CA-2012-156524,2014-11-20,2014-11-26,Standard Class,9.04,3,19.65
CA-2012-156566,2014-10-01,2014-10-04,First Class,50.12,2,572.80
CA-2012-156608,2014-10-24,2014-10-29,Standard Class,-6.29,4,3.59
CA-2012-156734,2014-06-18,2014-06-20,First Class,59.04,11,670.00
CA-2012-156755,2014-01-12,2014-01-18,Standard Class,120.95,3,465.18
CA-2012-156853,2014-12-03,2014-12-05,Second Class,84.94,7,184.66
CA-2012-156923,2014-02-16,2014-02-20,Standard Class,16.15,6,35.88
CA-2012-157028,2014-11-28,2014-12-03,Standard Class,3.48,2,8.28
CA-2012-157035,2014-12-09,2014-12-12,First Class,16.67,3,34.02
CA-2012-157084,2014-12-19,2014-12-24,Standard Class,641.47,8,"1,941.81"
CA-2012-157133,2014-11-28,2014-12-03,Standard Class,-182.35,5,151.96
CA-2012-157287,2014-12-22,2014-12-23,First Class,1.68,9,456.19
CA-2012-157322,2014-07-02,2014-07-06,Standard Class,-39.87,18,"1,305.81"
CA-2012-157343,2014-06-07,2014-06-11,Standard Class,-2.13,12,52.25
CA-2012-157434,2014-04-29,2014-05-04,Second Class,2.89,2,7.97
CA-2012-157770,2014-12-13,2014-12-15,First Class,101.89,14,808.67
CA-2012-157805,2014-08-31,2014-09-04,Standard Class,41.70,5,555.96
CA-2012-157812,2014-03-22,2014-03-26,Standard Class,-41.79,12,162.07
CA-2012-157959,2014-02-03,2014-02-04,First Class,41.08,4,136.92
CA-2012-158148,2014-12-20,2014-12-26,Standard Class,10.88,3,36.27
CA-2012-158323,2014-11-30,2014-12-03,First Class,1.07,2,17.09
CA-2012-158351,2014-06-20,2014-06-24,Second Class,92.00,2,319.98
CA-2012-158421,2014-09-21,2014-09-26,Standard Class,756.00,37,"3,631.96"
CA-2012-158456,2014-12-24,2014-12-29,Standard Class,28.81,8,65.86
CA-2012-158491,2014-06-04,2014-06-09,Second Class,431.98,5,"1,109.95"
CA-2012-158554,2014-11-09,2014-11-09,Same Day,4.12,3,11.35
CA-2012-158659,2014-11-10,2014-11-14,Second Class,207.15,5,714.30
CA-2012-158701,2014-01-05,2014-01-10,Standard Class,41.14,12,143.52
CA-2012-158792,2014-12-26,2015-01-02,Standard Class,10.43,5,22.20
CA-2012-158918,2014-12-20,2014-12-25,Second Class,7.70,4,17.12
CA-2012-158939,2014-11-26,2014-12-01,Standard Class,234.00,1,599.99
CA-2012-159380,2014-05-12,2014-05-16,Standard Class,17.33,9,38.52
CA-2012-159534,2014-03-20,2014-03-23,First Class,456.53,18,"1,445.67"
CA-2012-159590,2014-07-18,2014-07-21,First Class,1.61,2,5.76
CA-2012-159779,2014-09-25,2014-09-29,Standard Class,32.25,2,68.62
CA-2012-159786,2014-10-12,2014-10-17,Second Class,-13.98,1,209.67
CA-2012-159863,2014-09-04,2014-09-07,Second Class,6.72,3,134.38
CA-2012-160059,2014-11-27,2014-12-01,Standard Class,3.06,2,6.24
CA-2012-160171,2014-10-19,2014-10-24,Standard Class,556.60,8,"1,910.70"
CA-2012-160213,2014-03-08,2014-03-13,Standard Class,9.33,3,19.44
CA-2012-160227,2014-11-02,2014-11-04,First Class,553.39,11,"2,621.32"
CA-2012-160472,2014-07-20,2014-07-25,Second Class,279.55,25,"1,238.33"
CA-2012-160696,2014-09-06,2014-09-10,Standard Class,1.18,5,7.24
CA-2012-160787,2014-09-25,2014-09-25,Same Day,-2.06,2,2.95
CA-2012-160794,2014-08-06,2014-08-08,First Class,9.87,3,27.22
CA-2012-160864,2014-05-03,2014-05-06,First Class,5.19,3,13.85
CA-2012-161214,2014-10-05,2014-10-08,Second Class,21.71,5,77.55
CA-2012-161242,2014-06-01,2014-06-08,Standard Class,5.76,2,11.76
CA-2012-161263,2014-04-16,2014-04-21,Standard Class,-70.12,22,239.20
CA-2012-161445,2014-09-07,2014-09-09,Second Class,12.31,4,140.74
CA-2012-161452,2014-04-05,2014-04-11,Standard Class,89.22,3,892.22
CA-2012-161627,2014-07-06,2014-07-11,Standard Class,-17.04,3,170.35
CA-2012-161711,2014-11-28,2014-12-03,Standard Class,57.20,11,130.40
CA-2012-161718,2014-12-04,2014-12-10,Standard Class,98.20,14,794.57
CA-2012-161767,2014-11-20,2014-11-24,Standard Class,56.00,2,479.99
CA-2012-161795,2014-12-21,2014-12-23,Second Class,0.34,2,3.01
CA-2012-161830,2014-09-24,2014-09-26,Second Class,15.85,5,50.91
CA-2012-161998,2014-05-01,2014-05-05,Standard Class,29.75,12,277.63
CA-2012-162047,2014-11-03,2014-11-05,First Class,209.27,10,"1,448.82"
CA-2012-162166,2014-09-08,2014-09-11,First Class,12.72,11,68.28
CA-2012-162201,2014-06-08,2014-06-12,Standard Class,96.51,35,937.61
CA-2012-162369,2014-08-15,2014-08-19,Standard Class,61.39,2,323.10
CA-2012-162376,2014-11-22,2014-11-25,Second Class,33.14,7,77.06
CA-2012-162537,2014-10-28,2014-11-03,Standard Class,36.87,16,104.51
CA-2012-162544,2014-12-16,2014-12-19,First Class,2.34,1,4.98
CA-2012-162607,2014-05-12,2014-05-18,Standard Class,4.92,3,14.59
CA-2012-162621,2014-09-05,2014-09-11,Standard Class,-47.73,17,89.86
CA-2012-162761,2014-10-09,2014-10-13,Standard Class,-2.43,12,50.46
CA-2012-162782,2014-02-21,2014-02-27,Standard Class,"1,270.99",2,"2,541.98"
CA-2012-162887,2014-11-07,2014-11-09,Second Class,178.80,3,715.20
CA-2012-162950,2014-06-28,2014-07-03,Second Class,-371.25,9,498.49
CA-2012-162964,2014-11-12,2014-11-18,Standard Class,61.03,11,304.22
CA-2012-163055,2014-08-09,2014-08-16,Standard Class,138.13,7,646.63
CA-2012-163090,2014-11-17,2014-11-21,Second Class,3.07,5,40.92
CA-2012-163104,2014-03-19,2014-03-26,Standard Class,5.86,2,11.96
CA-2012-163181,2014-11-07,2014-11-12,Standard Class,-142.66,25,671.00
CA-2012-163237,2014-08-07,2014-08-09,Second Class,160.27,5,520.03
CA-2012-163440,2014-03-22,2014-03-24,First Class,1.20,2,15.98
CA-2012-163587,2014-03-14,2014-03-18,Standard Class,323.41,7,688.46
CA-2012-163734,2014-06-19,2014-06-24,Standard Class,14.31,5,228.92
CA-2012-163762,2014-11-27,2014-12-01,Standard Class,12.51,3,29.79
CA-2012-163895,2014-08-07,2014-08-11,Standard Class,1.12,1,3.30
CA-2012-163923,2014-05-30,2014-06-03,Standard Class,36.47,4,151.96
CA-2012-163965,2014-11-20,2014-11-27,Standard Class,-91.07,14,377.90
CA-2012-164007,2014-06-08,2014-06-12,Standard Class,-392.86,5,145.50
CA-2012-164084,2014-09-07,2014-09-12,Standard Class,-80.68,16,654.77
CA-2012-164301,2014-03-26,2014-03-30,Standard Class,610.86,8,"3,393.68"
CA-2012-164336,2014-07-05,2014-07-10,Standard Class,-0.26,6,73.78
CA-2012-164427,2014-07-31,2014-08-06,Standard Class,105.47,6,239.70
CA-2012-164441,2014-11-08,2014-11-13,Standard Class,25.71,14,70.21
CA-2012-164497,2014-11-28,2014-11-30,First Class,15.40,4,45.28
CA-2012-164539,2014-11-16,2014-11-22,Standard Class,141.28,5,523.25
CA-2012-164567,2014-06-15,2014-06-19,Standard Class,22.56,3,225.58
CA-2012-164623,2014-10-20,2014-10-22,First Class,11.54,2,24.56
CA-2012-164777,2014-01-27,2014-01-29,First Class,0.00,5,"2,803.92"
CA-2012-164833,2014-06-04,2014-06-04,Same Day,6.52,4,16.64
CA-2012-164882,2014-10-31,2014-10-31,Same Day,349.85,26,"2,562.17"
CA-2012-165050,2014-12-07,2014-12-09,First Class,233.99,13,801.99
CA-2012-165057,2014-09-11,2014-09-15,Standard Class,53.20,12,189.99
CA-2012-165085,2014-12-27,2014-12-31,Standard Class,117.39,7,384.86
CA-2012-165162,2014-05-14,2014-05-21,Standard Class,55.90,4,"1,117.92"
CA-2012-165414,2014-12-21,2014-12-24,First Class,4.80,3,47.98
CA-2012-165554,2014-05-18,2014-05-22,Standard Class,5.32,2,10.86
CA-2012-165624,2014-08-23,2014-08-28,Standard Class,364.38,30,"1,142.43"
CA-2012-165799,2014-06-29,2014-07-02,First Class,1.31,1,117.88
CA-2012-165813,2014-03-20,2014-03-22,Second Class,2.56,3,29.30
CA-2012-166135,2014-10-01,2014-10-06,Standard Class,17.43,4,139.42
CA-2012-166219,2014-08-28,2014-09-01,Standard Class,66.24,6,"1,203.44"
CA-2012-166338,2014-12-06,2014-12-07,First Class,-10.38,3,14.83
CA-2012-166464,2014-09-12,2014-09-17,Standard Class,66.05,6,492.58
CA-2012-166492,2014-04-07,2014-04-10,First Class,18.31,6,48.50
CA-2012-166583,2014-06-26,2014-06-30,Standard Class,109.34,3,971.88
CA-2012-166604,2014-05-15,2014-05-20,Second Class,8.79,3,17.94
CA-2012-166800,2014-11-19,2014-11-26,Standard Class,8.39,4,31.08
CA-2012-166947,2014-06-05,2014-06-10,Standard Class,169.18,9,"1,522.64"
CA-2012-166975,2014-11-26,2014-11-30,Standard Class,190.43,11,692.47
CA-2012-167010,2014-04-05,2014-04-10,Standard Class,-257.92,32,"1,636.36"
CA-2012-167255,2014-09-27,2014-09-29,Second Class,83.97,6,175.29
CA-2012-167269,2014-06-16,2014-06-20,Standard Class,2.17,2,6.21
CA-2012-167374,2014-03-26,2014-03-30,Second Class,17.54,9,56.81
CA-2012-167479,2014-03-14,2014-03-19,Standard Class,9.33,3,19.44
